id,wgt,ethnicity,racegroup,state,gender,education,nativity1,nativity2,legality,income1,income2,age1,age2,reg,votepred,votelean,party,partycloser1,partycloser2,favorbo,favordt,favorhc,p1,p2,p3,p4,p5,p6,p7,media1,media2,soc1,soc2
30921000000352,199.22603230000001,(07) Japanese,(1) ASIAN AMERICAN,HI,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(3) SOME OTHER CANDIDATE,NA,(03) Independent,NA,NA,(2) Somewhat unfavorable,(1) Very unfavorable,(1) Very unfavorable,(2) Oppose,(2) Oppose,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,(2) Mainstream American more,NA,(01) Economy/Jobs,(01) Economy/Jobs
30931000000353,267.8457067,(07) Japanese,(1) ASIAN AMERICAN,HI,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(4) $75,000 to $100,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,NA,NA,(2) Oppose,(2) Oppose,(1) Support,NA,(2) Mainstream American more,NA,(01) Economy/Jobs,(07) Incomes/Gap between rich and poor
30941000000354,267.8457067,(07) Japanese,(1) ASIAN AMERICAN,HI,(2) Female,(6) Graduate or Professional degree,NA,NA,NA,NA,"(3) more than $100,000",(2) 35 or above,NA,"(1) Yes, Registered",NA,NA,NA,NA,NA,(4) Very favorable,(5) No opinion,(5) No opinion,(1) Support,(2) Oppose,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(1) Support,(2) Mainstream American more,NA,(03) Environment/Climate change,(03) Environment/Climate change
30951000000355,267.8457067,(07) Japanese,(1) ASIAN AMERICAN,HI,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,NA,NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,(2) Oppose,(1) Support,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(2) Mainstream American more,NA,(14) Other  SPECIFY,(15) OTHQ6_1B:
30961000000359,199.22603230000001,(07) Japanese,(1) ASIAN AMERICAN,HI,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,(2) Not Registered,(3) SOME OTHER CANDIDATE,NA,(03) Independent,(3) Closer to neither party,NA,(3) Somewhat favorable,(5) No opinion,(5) No opinion,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(2) Oppose,(1) Support,(1) Support,(2) Mainstream American more,NA,(14) Other  SPECIFY,NA
30971000000360,267.8457067,(07) Japanese,(1) ASIAN AMERICAN,HI,(2) Female,"(4) Some college, but no degree",NA,NA,NA,NA,NA,(2) 35 or above,(5) 65 or over,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(2) Oppose,(2) Oppose,(2) Oppose,(2) Oppose,(2) Oppose,(2) Mainstream American more,NA,(09) Racism or Racial discrimination,(11) Social security
30981000000361,339.0645373,(03) Chinese,(1) ASIAN AMERICAN,HI,(1) Male,(6) Graduate or Professional degree,NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(2) Trump,NA,(03) Independent,NA,(1) Closer to the Republican Party,(2) Somewhat unfavorable,(3) Somewhat favorable,(1) Very unfavorable,(2) Oppose,(2) Oppose,(2) Oppose,(2) Oppose,(2) Oppose,(2) Oppose,(2) Oppose,(2) Mainstream American more,NA,(14) Other  SPECIFY,(14) OTHQ6_1A:
30991000000362,489.2619585,(07) Japanese,(1) ASIAN AMERICAN,CA,(2) Female,(3) High school degree / GED,NA,NA,NA,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,(2) Mainstream American more,NA,(01) Economy/Jobs,(01) Economy/Jobs
31001000000364,356.9127822,(07) Japanese,(1) ASIAN AMERICAN,CA,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,NA,NA,(2) 35 or above,NA,"(1) Yes, Registered",NA,NA,(03) Independent,(1) Closer to the Republican Party,NA,(1) Very unfavorable,(2) Somewhat unfavorable,(1) Very unfavorable,(2) Oppose,(2) Oppose,(2) Oppose,(1) Support,(1) Support,(1) Support,(1) Support,(2) Mainstream American more,NA,(03) Environment/Climate change,(05) Government/Broken political system
3100250000008 ,39965.1024789,NA,(3) WHITE,CA,(1) Male,(3) High school degree / GED,NA,NA,NA,"(2) $20,000 to $50,000",NA,(1) Below age 35,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(3) Somewhat favorable,(2) Somewhat unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(2) Oppose,(2) Oppose,(2) Oppose,(1) Support,NA,NA,(01) Economy/Jobs,(01) Economy/Jobs
31011000000369,479.8447033,(07) Japanese,(1) ASIAN AMERICAN,CA,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(4) $75,000 to $100,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,(1) RETHNIC: or Asian American more,NA,(14) Other  SPECIFY,(14) OTHQ6_1A:
31021000000370,1306.1959371,(07) Japanese,(1) ASIAN AMERICAN,CA,(2) Female,(3) High school degree / GED,(11) Korea,NA,(1) US Citizen,"(1) Up to $20,000",NA,(2) 35 or above,NA,(2) Not Registered,NA,NA,(05) DO NOT READ  Do not think in terms of political parties,(3) Closer to neither party,NA,(6) Never heard,(6) Never heard,(6) Never heard,(2) Oppose,(1) Support,NA,(2) Oppose,NA,(1) Support,(1) Support,(2) Mainstream American more,NA,(14) Other  SPECIFY,(14) OTHQ6_1A:
31031000000372,3793.4627822,(07) Japanese,(1) ASIAN AMERICAN,NY,(1) Male,(3) High school degree / GED,(10) Japan,NA,(2) Visa,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,NA,NA,NA,(01) Democrat,NA,NA,(2) Somewhat unfavorable,(2) Somewhat unfavorable,(2) Somewhat unfavorable,NA,(1) Support,(2) Oppose,(2) Oppose,(2) Oppose,(2) Oppose,(1) Support,(3) DO NOT READ  Both equally,NA,(14) Other  SPECIFY,(01) Economy/Jobs
31041000000373,479.8447033,(07) Japanese,(1) ASIAN AMERICAN,CA,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(1) Support,(2) Mainstream American more,NA,(01) Economy/Jobs,(07) Incomes/Gap between rich and poor
31051000000374,92.6068251,(12) Native Hawaiian,(2) PACIFIC ISLANDER,HI,(1) Male,"(4) Some college, but no degree",NA,NA,NA,"(4) $75,000 to $100,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(2) Trump,NA,(02) Republican,NA,NA,(1) Very unfavorable,(4) Very favorable,(1) Very unfavorable,(2) Oppose,(2) Oppose,(2) Oppose,(2) Oppose,NA,(2) Oppose,NA,NA,NA,(01) Economy/Jobs,(16) OTHQ6_1C:
31061000000375,199.22603230000001,(07) Japanese,(1) ASIAN AMERICAN,HI,(1) Male,(6) Graduate or Professional degree,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,(2) Mainstream American more,NA,(03) Environment/Climate change,(09) Racism or Racial discrimination
31071000000376,715.0749567,(07) Japanese,(1) ASIAN AMERICAN,HI,(2) Female,(5) College degree or Bachelor's degree,(10) Japan,NA,(1) US Citizen,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(03) Independent,(3) Closer to neither party,NA,(4) Very favorable,(2) Somewhat unfavorable,(3) Somewhat favorable,(2) Oppose,(1) Support,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(1) Support,(1) RETHNIC: or Asian American more,NA,(01) Economy/Jobs,(06) Health care
31081000000377,1281.0544349,(07) Japanese,(1) ASIAN AMERICAN,CA,(2) Female,(5) College degree or Bachelor's degree,(10) Japan,NA,(3) Green card,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,NA,NA,NA,(03) Independent,NA,(3) Closer to neither party,(3) Somewhat favorable,(2) Somewhat unfavorable,(2) Somewhat unfavorable,(2) Oppose,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(1) Support,(2) Oppose,(1) RETHNIC: or Asian American more,NA,(09) Racism or Racial discrimination,(01) Economy/Jobs
31091000000378,199.22603230000001,(07) Japanese,(1) ASIAN AMERICAN,HI,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(03) Independent,NA,(2) Closer to the Democratic party,(3) Somewhat favorable,(1) Very unfavorable,(2) Somewhat unfavorable,(2) Oppose,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,(1) Support,(2) Mainstream American more,NA,(14) Other  SPECIFY,(16) OTHQ6_1C:
31101000000379,339.0645373,(03) Chinese,(1) ASIAN AMERICAN,HI,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(03) Independent,NA,(2) Closer to the Democratic party,(3) Somewhat favorable,(2) Somewhat unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,(2) Mainstream American more,NA,(01) Economy/Jobs,(01) Economy/Jobs
3110250000009 ,12493.434815,(50) Salvadoran,(6) LATINO,CA,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(2) $20,000 to $50,000",NA,(1) Below age 35,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,NA,NA,(01) Economy/Jobs,(01) Economy/Jobs
31111000000380,137.9273388,(03) Chinese,(2) PACIFIC ISLANDER,HI,(2) Female,"(4) Some college, but no degree",NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(2) Somewhat unfavorable,NA,(2) Oppose,(2) Oppose,(2) Oppose,NA,NA,(2) Oppose,NA,(1) Pacific Islander or Asian American more,NA,NA
31121000000381,715.9199076,(07) Japanese,(1) ASIAN AMERICAN,HI,(1) Male,(3) High school degree / GED,NA,NA,NA,NA,NA,(1) Below age 35,NA,"(1) Yes, Registered",NA,(3) SOMEONE ELSE,NA,NA,NA,(5) No opinion,(5) No opinion,(5) No opinion,NA,NA,NA,NA,NA,NA,NA,NA,NA,(01) Economy/Jobs,NA
31131000000384,267.8457067,(07) Japanese,(1) ASIAN AMERICAN,HI,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,NA,"(1) less than $50,000",(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,NA,(2) Oppose,(1) Support,(1) Support,(1) Support,(2) Mainstream American more,NA,(14) Other  SPECIFY,NA
31141000000385,92.6068251,(12) Native Hawaiian,(2) PACIFIC ISLANDER,HI,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,NA,"(2) $50,000 to $100,000",(2) 35 or above,(5) 65 or over,"(1) Yes, Registered",NA,NA,NA,NA,NA,(2) Somewhat unfavorable,(5) No opinion,(5) No opinion,(2) Oppose,(2) Oppose,(2) Oppose,(2) Oppose,(1) Support,(1) Support,(2) Oppose,NA,(2) Mainstream American more,(01) Economy/Jobs,(17) Other  SPECIFY
31151000000387,199.22603230000001,(07) Japanese,(1) ASIAN AMERICAN,HI,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(03) Independent,(2) Closer to the Democratic party,NA,(4) Very favorable,(2) Somewhat unfavorable,(3) Somewhat favorable,(2) Oppose,(1) Support,(2) Oppose,(2) Oppose,(2) Oppose,(1) Support,(1) Support,(2) Mainstream American more,NA,(13) Terrorism/ISIS/National security,(09) Racism or Racial discrimination
31161000000393,267.8457067,(07) Japanese,(1) ASIAN AMERICAN,HI,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,NA,NA,(2) 35 or above,(4) 50 to 64,"(1) Yes, Registered",NA,(1) clinton,(01) Democrat,NA,NA,(2) Somewhat unfavorable,(1) Very unfavorable,(2) Somewhat unfavorable,(2) Oppose,(1) Support,(2) Oppose,(1) Support,(2) Oppose,(1) Support,(1) Support,(2) Mainstream American more,NA,(01) Economy/Jobs,(01) Economy/Jobs
31171000000394,380.6281422,(03) Chinese,(1) ASIAN AMERICAN,HI,(1) Male,(5) College degree or Bachelor's degree,(25) Taiwan,NA,(1) US Citizen,"(1) Up to $20,000",NA,(2) 35 or above,NA,(2) Not Registered,NA,NA,(03) Independent,NA,(1) Closer to the Republican Party,(5) No opinion,(5) No opinion,(5) No opinion,NA,NA,NA,NA,NA,NA,NA,(1) RETHNIC: or Asian American more,NA,(01) Economy/Jobs,(06) Health care
31181000000395,273.1023478,(07) Japanese,(1) ASIAN AMERICAN,HI,(2) Female,(3) High school degree / GED,NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",NA,NA,(01) Democrat,NA,NA,(3) Somewhat favorable,(5) No opinion,(5) No opinion,(2) Oppose,NA,(2) Oppose,(2) Oppose,NA,NA,NA,(2) Mainstream American more,NA,(14) Other  SPECIFY,(17) Other  SPECIFY
31191000000396,365.3716174,(03) Chinese,(1) ASIAN AMERICAN,HI,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(3) SOME OTHER CANDIDATE,NA,NA,(2) Closer to the Democratic party,NA,(4) Very favorable,(5) No opinion,(5) No opinion,(1) Support,(1) Support,(2) Oppose,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(2) Mainstream American more,NA,(14) Other  SPECIFY,(07) Incomes/Gap between rich and poor
31201000000398,267.8457067,(07) Japanese,(1) ASIAN AMERICAN,HI,(2) Female,"(4) Some college, but no degree",NA,NA,NA,NA,NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(5) No opinion,(4) Very favorable,(1) Support,NA,(2) Oppose,NA,(2) Oppose,NA,NA,(2) Mainstream American more,NA,NA,NA
3120250000011 ,673.8957374,NA,(4) BLACK,CA,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,NA,(1) Support,NA,NA,(1) Support,NA,NA,(09) Racism or Racial discrimination,(09) Racism or Racial discrimination
31211000000399,273.1023478,(07) Japanese,(1) ASIAN AMERICAN,HI,(2) Female,(3) High school degree / GED,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,NA,(1) Support,(2) Oppose,(1) Support,(1) Support,(1) Support,(1) Support,(2) Mainstream American more,NA,NA,NA
31221000000401,267.8457067,(07) Japanese,(1) ASIAN AMERICAN,HI,(2) Female,"(4) Some college, but no degree",NA,NA,NA,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",NA,(1) clinton,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(2) Somewhat unfavorable,(1) Support,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,(2) Mainstream American more,NA,(05) Government/Broken political system,(03) Environment/Climate change
31231000000404,479.8447033,(07) Japanese,(1) ASIAN AMERICAN,CA,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,NA,(1) Support,(1) Support,(1) Support,NA,(1) Support,(1) Support,(2) Mainstream American more,NA,(01) Economy/Jobs,(01) Economy/Jobs
31241000000413,267.8457067,(07) Japanese,(1) ASIAN AMERICAN,HI,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(4) $75,000 to $100,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(1) Support,(1) Support,(1) Support,NA,(2) Mainstream American more,NA,(01) Economy/Jobs,(10) Sexism or Gender discrimination
31251000000417,273.1023478,(07) Japanese,(1) ASIAN AMERICAN,HI,(2) Female,(3) High school degree / GED,NA,NA,NA,NA,"(1) less than $50,000",(2) 35 or above,NA,"(1) Yes, Registered",(2) Trump,NA,(02) Republican,NA,NA,(1) Very unfavorable,(3) Somewhat favorable,(1) Very unfavorable,(2) Oppose,(2) Oppose,(1) Support,(2) Oppose,(1) Support,(1) Support,(1) Support,(2) Mainstream American more,NA,(14) Other  SPECIFY,(13) Terrorism/ISIS/National security
31261000000418,267.8457067,(07) Japanese,(1) ASIAN AMERICAN,HI,(2) Female,(6) Graduate or Professional degree,NA,NA,NA,NA,NA,(2) 35 or above,(5) 65 or over,"(1) Yes, Registered",NA,NA,(03) Independent,(3) Closer to neither party,NA,(3) Somewhat favorable,(2) Somewhat unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(1) Support,(2) Mainstream American more,NA,(14) Other  SPECIFY,(15) OTHQ6_1B:
31271000000425,479.8447033,(07) Japanese,(1) ASIAN AMERICAN,CA,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,NA,"(3) more than $100,000",(1) Below age 35,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(1) Support,(2) Mainstream American more,NA,(14) Other  SPECIFY,(17) Other  SPECIFY
31281000000427,199.22603230000001,(07) Japanese,(1) ASIAN AMERICAN,HI,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(4) Very favorable,NA,NA,(1) Support,(2) Oppose,(2) Oppose,(1) Support,NA,(2) Mainstream American more,NA,(01) Economy/Jobs,(01) Economy/Jobs
31291000000428,267.8457067,(07) Japanese,(1) ASIAN AMERICAN,HI,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,NA,NA,(2) 35 or above,NA,"(1) Yes, Registered",(2) Trump,NA,(03) Independent,NA,(3) Closer to neither party,(1) Very unfavorable,(3) Somewhat favorable,(1) Very unfavorable,(2) Oppose,(2) Oppose,(2) Oppose,(1) Support,NA,(1) Support,NA,(2) Mainstream American more,NA,(14) Other  SPECIFY,(17) Other  SPECIFY
31301000000429,267.8457067,(07) Japanese,(1) ASIAN AMERICAN,HI,(2) Female,(6) Graduate or Professional degree,NA,NA,NA,"(4) $75,000 to $100,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(03) Independent,NA,(3) Closer to neither party,(3) Somewhat favorable,(2) Somewhat unfavorable,(3) Somewhat favorable,NA,(1) Support,NA,(2) Oppose,NA,NA,(1) Support,(2) Mainstream American more,NA,(14) Other  SPECIFY,NA
3130250000014 ,6815.9369981,NA,(3) WHITE,CA,(1) Male,(6) Graduate or Professional degree,NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,NA,NA,(07) Incomes/Gap between rich and poor,(07) Incomes/Gap between rich and poor
31311000000432,199.22603230000001,(07) Japanese,(1) ASIAN AMERICAN,HI,(1) Male,"(4) Some college, but no degree",NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(03) Independent,(3) Closer to neither party,NA,(5) No opinion,(1) Very unfavorable,(2) Somewhat unfavorable,(2) Oppose,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,NA,NA,(01) Economy/Jobs,(01) Economy/Jobs
31321000000434,203.135969,(07) Japanese,(1) ASIAN AMERICAN,HI,(1) Male,(3) High school degree / GED,NA,NA,NA,NA,"(2) $50,000 to $100,000",(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,NA,(1) Support,(1) Support,(2) Oppose,(1) Support,NA,(2) Mainstream American more,NA,NA,NA
31331000000435,267.8457067,(07) Japanese,(1) ASIAN AMERICAN,HI,(2) Female,(6) Graduate or Professional degree,NA,NA,NA,"(5) $100,000 to $125,000",NA,(2) 35 or above,(4) 50 to 64,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(1) Support,(2) Mainstream American more,NA,(09) Racism or Racial discrimination,(09) Racism or Racial discrimination
31341000000436,199.22603230000001,(07) Japanese,(1) ASIAN AMERICAN,HI,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,(2) Not Registered,(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,(1) Support,(1) Support,NA,NA,(1) Support,(2) Mainstream American more,NA,(01) Economy/Jobs,(11) Social security
31351000000439,2031.0934303,(07) Japanese,(1) ASIAN AMERICAN,IL,(2) Female,(5) College degree or Bachelor's degree,(10) Japan,NA,(3) Green card,"(4) $75,000 to $100,000",NA,(2) 35 or above,NA,NA,NA,NA,(01) Democrat,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,(2) Oppose,(2) Oppose,NA,(1) Support,(1) Support,(1) RETHNIC: or Asian American more,NA,(08) Immigration,(02) Education
31361000000440,203.135969,(07) Japanese,(1) ASIAN AMERICAN,HI,(1) Male,(3) High school degree / GED,NA,NA,NA,NA,"(2) $50,000 to $100,000",(2) 35 or above,NA,(2) Not Registered,(2) Trump,NA,(01) Democrat,NA,NA,(3) Somewhat favorable,(2) Somewhat unfavorable,(4) Very favorable,NA,(1) Support,(2) Oppose,(2) Oppose,(2) Oppose,NA,NA,(2) Mainstream American more,NA,NA,NA
31371000000441,3757.7281261,(04) Filipino,(1) ASIAN AMERICAN,AZ,(2) Female,(5) College degree or Bachelor's degree,(19) Philippines,NA,(1) US Citizen,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,(1) Support,(2) Mainstream American more,NA,(08) Immigration,(01) Economy/Jobs
31381000000443,3819.3494655,(07) Japanese,(1) ASIAN AMERICAN,FL,(2) Female,(5) College degree or Bachelor's degree,(10) Japan,NA,(3) Green card,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,NA,NA,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,(2) Mainstream American more,NA,(06) Health care,(06) Health care
31391000000451,952.859747,(07) Japanese,(1) ASIAN AMERICAN,CA,(1) Male,"(4) Some college, but no degree",(10) Japan,NA,(1) US Citizen,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,(2) Not Registered,(3) SOME OTHER CANDIDATE,NA,(03) Independent,(2) Closer to the Democratic party,NA,(2) Somewhat unfavorable,(1) Very unfavorable,(1) Very unfavorable,(1) Support,(2) Oppose,(2) Oppose,(2) Oppose,(2) Oppose,(2) Oppose,(2) Oppose,(1) RETHNIC: or Asian American more,NA,(01) Economy/Jobs,(01) Economy/Jobs
31401000000452,1281.0544349,(07) Japanese,(1) ASIAN AMERICAN,CA,(2) Female,(5) College degree or Bachelor's degree,(10) Japan,NA,(3) Green card,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,NA,NA,NA,(05) DO NOT READ  Do not think in terms of political parties,(3) Closer to neither party,NA,(3) Somewhat favorable,(1) Very unfavorable,(1) Very unfavorable,(2) Oppose,(2) Oppose,(1) Support,(2) Oppose,(2) Oppose,NA,(1) Support,(2) Mainstream American more,NA,(08) Immigration,(06) Health care
3140250000015 ,5317.7707822,NA,(5) AFRICAN AMERICAN,CA,(1) Male,(3) High school degree / GED,NA,NA,NA,"(1) Up to $20,000",NA,(1) Below age 35,NA,"(1) Yes, Registered",NA,(3) SOMEONE ELSE,(03) Independent,NA,(3) Closer to neither party,(3) Somewhat favorable,(3) Somewhat favorable,(2) Somewhat unfavorable,(1) Support,(2) Oppose,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,NA,NA,(01) Economy/Jobs,(01) Economy/Jobs
31411000000456,479.8447033,(07) Japanese,(1) ASIAN AMERICAN,CA,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,NA,(2) Oppose,(1) Support,NA,(1) Support,(1) Support,(2) Mainstream American more,NA,(13) Terrorism/ISIS/National security,NA
31421000000460,489.2619585,(07) Japanese,(1) ASIAN AMERICAN,CA,(2) Female,(3) High school degree / GED,NA,NA,NA,NA,"(1) less than $50,000",(2) 35 or above,NA,(2) Not Registered,(1) Clinton,NA,(01) Democrat,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,NA,(1) Support,(2) Oppose,NA,NA,(1) Support,(1) RETHNIC: or Asian American more,NA,(13) Terrorism/ISIS/National security,NA
