"id","state","age","gender","party","race","socioecon_bg","familyincome","density","ever_donor","voted2008","voted2010","voted2012","voted2014","vote2012_prob","vote2014_prob","ideology_score","dem_score","dem2012_score","homeowner_score","college_grad_prob","gun_owner_prob","hunter_prob","married_prob","religion"
33314,"NC",56,"M","DEM","B","FACTORY/SERVICE",60000,"RURAL",1,1,1,1,0,97.199997,84.75,27.4,98.080002,94.550003,9,0.34999999,0.63,0.121,0.90200001,"UNCODED"
33072,"NC",47,"M","DEM","B","SINGLES, SERVICE ECONOMY",30000,"CLUSTER",0,1,0,1,0,96.400002,74.029999,47.299999,98.080002,96.989998,4,0.28,0.41600001,0.73400003,0.958,"UNCODED"
33709,"NC",79,"M","DEM","B","FACTORY/SERVICE",8000,"URBAN",0,1,0,1,1,73.900002,68.239998,60.299999,89.220001,97.779999,6,0.235,0.36199999,0.88700002,0.186,"UNCODED"
33580,"NC",39,"M","DEM","B","BLUE COLLAR, UNIONS",51000,"URBAN",0,1,1,1,1,87.5,74.589996,57.299999,78.010002,98.139999,5,0.47499999,0.37599999,NA,0.13600001,"UNCODED"
9240,"NC",73,"F","DEM","C","NON-FAMILY, NOT WEALTHY",35000,"URBAN",0,1,1,1,1,96.400002,82.800003,59.200001,85.660004,92.790001,9,0.204,0.234,0.046,0.57200003,"JEWISH"
9440,"NC",69,"F","DEM","C","BLUE COLLAR, UNIONS",353000,"CLUSTER",1,1,1,1,1,99,92.209999,64.5,70.639999,95.559998,9,0.31400001,0.30500001,0.227,0.86199999,"PROTESTANT"
9704,"NC",53,"F","DEM","C","MODERATELY WEALTHY",105000,"URBAN",0,1,0,1,1,88.199997,74.879997,59.599998,81.870003,88.800003,9,0.52399999,0.168,0.046,0.025,"UNCODED"
9924,"NC",62,"F","DEM","C","BLUE COLLAR, UNIONS",47000,"URBAN",0,1,0,1,1,79.900002,62.650002,29.799999,83,67.07,9,0.228,0.294,0.046,0.875,"UNCODED"
9223,"NC",34,"F","DEM","C","MODERATELY WEALTHY",106000,"URBAN",0,1,0,1,0,83.300003,49.279999,71.099998,16.41,98.699997,9,0.49200001,0.18799999,0.046,0.67299998,"PROTESTANT"
10485,"NC",74,"F","DEM","C","BLUE COLLAR, UNIONS",6000,"RURAL",0,1,1,1,1,89.099998,72.949997,61,70.230003,95.529999,4,0.31600001,0.31299999,NA,0.52200001,"PROTESTANT"
9260,"NC",27,"F","DEM","C","SINGLES, SERVICE ECONOMY",19000,"URBAN",0,1,0,1,0,68.300003,40.599998,70.800003,81.07,97.389999,6,0.352,0.13699999,0.046,0.27200001,"PROTESTANT"
10669,"NC",40,"F","DEM","C","NON-FAMILY, NOT WEALTHY",49000,"URBAN",1,1,0,1,0,74.300003,54.560001,58.200001,83.760002,90.110001,9,0.43700001,0.176,0.046,0.156,"UNCODED"
9949,"NC",59,"F","DEM","C","SINGLES, SERVICE ECONOMY",23000,"URBAN",0,0,0,1,1,98.300003,81.330002,53.900002,NA,81.610001,9,0.20299999,0.271,NA,0.79500002,"UNCODED"
9422,"NC",68,"F","DEM","C","MODERATELY WEALTHY",102000,"RURAL",0,1,1,1,0,97.5,79.879997,63.700001,70.300003,97.379997,8,0.257,0.34900001,0.30399999,0.93699998,"PROTESTANT"
9641,"NC",33,"F","DEM","C","MODERATELY WEALTHY",38000,"URBAN",0,0,0,0,0,NA,51.060001,69.199997,NA,87.279999,2,0.47400001,0.126,NA,0.13,"UNCODED"
10710,"NC",43,"F","DEM","C","BLUE COLLAR, UNIONS",99000,"RURAL",0,1,0,1,0,83.199997,47.439999,66.300003,72.559998,91.339996,9,0.249,0.373,0.366,0.866,"UNCODED CHRISTIAN"
10461,"NC",84,"F","DEM","C","FACTORY/SERVICE",16000,"URBAN",1,1,1,1,1,97.699997,85.300003,51.099998,77.769997,90.190002,9,0.235,0.191,NA,0.219,"PROTESTANT"
9850,"NC",35,"F","DEM","C","BLUE COLLAR, UNIONS",73000,"RURAL",0,1,0,1,0,81,54.830002,65.5,85.660004,91.160004,9,0.47499999,0.29699999,0.046,0.81400001,"UNCODED"
10424,"NC",25,"F","DEM","C","NON-FAMILY, NOT WEALTHY",37000,"URBAN",1,0,0,1,0,25.9,21.73,47.400002,76.68,93.089996,3,0.33399999,0.092,0.046,0.097999997,"UNCODED"
10259,"NC",43,"F","DEM","C","MODERATELY WEALTHY",99000,"URBAN",0,1,0,1,1,88.300003,61.240002,67,60.669998,92.860001,9,0.49200001,0.255,0.046,0.88999999,"UNCODED CHRISTIAN"
10662,"NC",43,"F","DEM","C","FACTORY/SERVICE",8000,"CLUSTER",0,1,0,1,0,71,37.939999,60.900002,60.669998,85.410004,2,0.271,0.13699999,0.046,0.27399999,"PROTESTANT"
9359,"NC",66,"F","DEM","C","MODERATELY WEALTHY",41000,"URBAN",0,0,0,0,0,NA,45.849998,54.400002,NA,91.720001,9,0.47999999,0.228,NA,0.205,"UNCODED"
9638,"NC",33,"F","DEM","C","MODERATELY WEALTHY",57000,"URBAN",0,1,0,1,1,95.900002,59.709999,61.900002,52.66,88.620003,9,0.43200001,0.205,0.046,0.741,"UNCODED"
10499,"NC",74,"F","DEM","C","FACTORY/SERVICE",16000,"URBAN",0,1,1,1,1,98.300003,84.470001,61,72.989998,92.870003,8,0.176,0.191,0.046,0.219,"PROTESTANT"
10389,"NC",73,"F","DEM","C","NON-FAMILY, NOT WEALTHY",10000,"URBAN",1,1,1,1,0,98.699997,83.75,47.799999,80.190002,83.610001,9,0.204,0.164,0.25299999,0.041999999,"JEWISH"
9835,"NC",39,"F","DEM","C","BLUE COLLAR, UNIONS",75000,"RURAL",0,1,0,1,1,97,82.199997,65.5,71.720001,94.919998,9,0.43200001,0.34200001,0.046,0.89099997,"UNCODED"
9574,"NC",56,"F","DEM","C","NON-FAMILY, NOT WEALTHY",59000,"URBAN",1,1,1,1,0,92.099998,15.53,56,74.769997,90.480003,9,0.27000001,0.213,0.046,0.43099999,"UNCODED CHRISTIAN"
10751,"NC",42,"F","DEM","C","ENTRY-LEVEL WHITE COLLAR",5000,"URBAN",0,0,0,0,0,NA,48.939999,63.299999,NA,82.190002,3,0.24699999,0.14399999,NA,0.41499999,"UNCODED"
9961,"NC",48,"F","DEM","C","MODERATELY WEALTHY",103000,"RURAL",0,1,0,1,1,94.900002,56.799999,63.599998,81.870003,95.470001,8,0.67699999,0.257,0.132,0.83999997,"UNCODED"
10577,"NC",76,"F","DEM","C","FACTORY/SERVICE",30000,"URBAN",1,1,0,1,0,80.5,56.93,54.099998,72.059998,84.169998,8,0.117,0.235,0.18099999,0.29899999,"PROTESTANT"
9573,"NC",40,"F","DEM","C","BLUE COLLAR, UNIONS",29000,"RURAL",0,1,0,1,0,93.5,61.360001,66.300003,16.41,89.68,7,0.38800001,0.248,0.29300001,0.14300001,"UNCODED"
10496,"NC",66,"F","DEM","C","MODERATELY WEALTHY",52000,"URBAN",0,1,0,1,0,97.199997,72.309998,65.199997,80.190002,85.68,9,0.428,0.34900001,0.366,0.54100001,"UNCODED"
9510,"NC",66,"F","DEM","C","NON-FAMILY, NOT WEALTHY",35000,"URBAN",0,1,1,0,0,94.400002,6.3699999,29.1,84.269997,69.900002,9,0.26100001,0.24600001,0.329,0.061000001,"PROTESTANT"
10121,"NC",41,"F","DEM","C","MODERATELY WEALTHY",14000,"URBAN",0,1,0,1,0,94.599998,61.68,65,14.67,89.199997,6,0.64099997,0.227,0.046,0.31799999,"UNCODED"
10203,"NC",52,"F","DEM","C","NON-FAMILY, NOT WEALTHY",37000,"URBAN",0,0,0,0,0,NA,26.129999,51.900002,NA,85.860001,9,0.257,0.228,NA,0.43700001,"UNCODED"
9347,"NC",76,"F","DEM","C","BLUE COLLAR, UNIONS",22000,"RURAL",0,1,1,1,1,91.599998,62.34,59.599998,70.639999,96.889999,7,0.205,0.264,0.046,0.78299999,"PROTESTANT"
9718,"NC",47,"F","DEM","C","MODERATELY WEALTHY",161000,"URBAN",1,1,0,1,0,83.699997,48.830002,25.299999,78.190002,60.689999,9,0.51300001,0.336,0.168,0.93099999,"UNCODED"
10331,"NC",61,"F","DEM","C","MODERATELY WEALTHY",41000,"URBAN",0,1,1,1,1,96.400002,74.790001,64.800003,72.989998,92.860001,9,0.46599999,0.259,0.046,0.824,"CATHOLIC"
10663,"NC",46,"F","DEM","C","VERY WEALTHY",31000,"URBAN",0,1,0,1,0,90.599998,61.360001,62.5,80.449997,89.470001,7,0.458,0.193,0.046,0.094999999,"UNCODED"
10544,"NC",56,"F","DEM","C","SINGLES, SERVICE ECONOMY",44000,"URBAN",0,1,1,1,1,98.599998,88.870003,59.599998,72.989998,93.529999,3,0.34,0.215,0.19499999,0.82300001,"CATHOLIC"
9415,"NC",81,"F","DEM","C","BLUE COLLAR, UNIONS",146000,"URBAN",1,1,1,1,1,98.699997,91.199997,23.4,83.459999,69.919998,9,0.28099999,0.206,0.25299999,0.068999998,"UNCODED CHRISTIAN"
10754,"NC",49,"F","DEM","C","NON-FAMILY, NOT WEALTHY",18000,"URBAN",0,0,0,1,0,8.6999998,26.93,65.199997,20.799999,88.120003,9,0.257,0.161,0.046,0.145,"UNCODED CHRISTIAN"
10616,"NC",38,"F","DEM","C","NON-FAMILY, NOT WEALTHY",72000,"URBAN",0,0,0,0,1,NA,37.389999,65.199997,NA,87.099998,9,0.61900002,0.176,NA,0.88099998,"UNCODED"
9398,"NC",65,"F","DEM","C","MODERATELY WEALTHY",41000,"URBAN",0,1,0,1,0,70.900002,44.290001,62.400002,73.559998,92.540001,9,0.37799999,0.178,0.046,0.155,"UNCODED"
9160,"NC",71,"F","DEM","C","NON-FAMILY, NOT WEALTHY",29000,"URBAN",1,1,0,1,1,81.5,46.73,44.700001,80.190002,82.830002,9,0.177,0.164,0.13699999,0.86799997,"UNCODED"
9862,"NC",65,"F","DEM","C","BLUE COLLAR, UNIONS",103000,"URBAN",1,1,1,1,0,94.5,80.459999,0,79.739998,60.75,8,0.28799999,0.375,0.20900001,0.83999997,"UNCODED"
10426,"NC",76,"F","DEM","C","BLUE COLLAR, UNIONS",21000,"URBAN",0,0,1,1,1,96.800003,88.43,43.200001,79.739998,92.900002,9,0.23199999,0.22,0.046,0.75300002,"CATHOLIC"
10013,"NC",34,"F","DEM","C","MODERATELY WEALTHY",30000,"URBAN",0,1,0,1,0,75.300003,49.279999,75,81.07,95.360001,7,0.74000001,0.145,0.046,0.11,"UNCODED"
37000,"NC",55,"F","REP","C","MODERATELY WEALTHY",98000,"URBAN",1,1,1,1,1,97.300003,91.910004,21,8.54,2.55,9,0.47400001,0.391,0.19400001,0.89899999,"PROTESTANT"
36625,"NC",49,"F","REP","C","MODERATELY WEALTHY",152000,"RURAL",0,0,0,1,0,56.099998,53.049999,27.4,15.03,1.62,7,0.62099999,0.32699999,0.046,0.88300002,"PROTESTANT"
37080,"NC",87,"F","REP","C","MODERATELY WEALTHY",65000,"URBAN",1,1,1,1,1,98.5,82.800003,23.200001,23.76,1.97,1,0.31400001,0.233,0.198,0.89300001,"PROTESTANT"
36812,"NC",61,"F","REP","C","MODERATELY WEALTHY",181000,"URBAN",1,1,1,1,1,98.900002,NA,28.299999,19.58,3.5599999,9,0.54400003,0.33500001,0.046,0.89999998,"UNCODED"
37887,"NC",51,"F","REP","C","MODERATELY WEALTHY",182000,"URBAN",1,1,0,1,1,84.099998,57.599998,42,17.17,7.5,9,0.54299998,0.38699999,0.29100001,0.87599999,"PROTESTANT"
37629,"NC",81,"F","REP","C","MODERATELY WEALTHY",36000,"URBAN",1,1,1,1,1,98,87.559998,16.1,23.459999,1.5599999,8,0.38,0.32100001,0.22400001,0.83899999,"CATHOLIC"
36936,"NC",66,"F","REP","C","VERY WEALTHY",108000,"URBAN",1,1,1,1,1,99,92.120003,19.799999,9.7399998,1.24,9,0.51899999,0.25,0.223,0.20299999,"UNCODED"
36753,"NC",71,"F","REP","C","TRADITIONAL FAMILY, RURAL ECONOMY",22000,"RURAL",1,1,1,1,1,97.900002,81.769997,20.700001,15.03,1.98,7,0.222,0.38299999,0.046999998,0.89200002,"PROTESTANT"
37410,"NC",37,"F","REP","C","VERY WEALTHY",121000,"RURAL",0,1,0,1,1,97.300003,76.93,26.9,25.66,1.61,9,0.75099999,0.241,NA,0.93699998,"PROTESTANT"
37164,"NC",30,"F","REP","C","MODERATELY WEALTHY",17000,"CLUSTER",0,1,0,1,0,54.400002,8.4200001,37.200001,14.07,6.3699999,9,0.55500001,0.214,NA,0.17299999,"PROTESTANT"
37937,"NC",58,"F","REP","C","VERY WEALTHY",121000,"URBAN",0,1,0,1,1,95.5,76.589996,38.900002,12.64,7.79,9,0.65700001,0.38100001,NA,0.76999998,"PROTESTANT"
36769,"NC",54,"F","REP","C","MODERATELY WEALTHY",114000,"URBAN",0,1,0,1,1,88.300003,60.779999,36.900002,23.76,4.98,9,0.46900001,0.36199999,0.046,0.963,"CATHOLIC"
36564,"NC",53,"F","REP","C","MODERATELY WEALTHY",118000,"RURAL",0,1,1,1,1,99,90.559998,21.9,15.77,1.62,9,0.64099997,0.41600001,0.57999998,0.926,"UNCODED CHRISTIAN"
37536,"NC",55,"F","REP","C","VERY WEALTHY",78000,"URBAN",0,1,1,1,1,99,92.300003,15.3,8.54,0.94,9,0.79900002,0.34,0.223,0.90499997,"UNCODED"
37282,"NC",58,"F","REP","C","MODERATELY WEALTHY",14000,"URBAN",0,1,1,1,1,98.300003,89.919998,22.6,23.76,3.8099999,5,0.64399999,0.33000001,0.046,0.91900003,"UNCODED CHRISTIAN"
37921,"NC",58,"F","REP","C","NON-FAMILY, NOT WEALTHY",162000,"URBAN",0,1,1,1,1,96.699997,86.550003,22.299999,25.790001,2.4100001,9,0.41800001,0.34200001,0.21600001,0.94,"CATHOLIC"
38272,"NC",47,"F","REP","C","VERY WEALTHY",191000,"URBAN",0,0,0,1,1,84.099998,63.619999,29.5,19.51,2.8,9,0.81599998,0.189,NA,0.83999997,"PROTESTANT"
37450,"NC",85,"F","REP","C","VERY WEALTHY",25000,"RURAL",1,1,1,1,1,98.400002,86.209999,12.1,8.54,0.91000003,5,0.37099999,0.26300001,0.204,0.53899997,"CATHOLIC"
36700,"NC",54,"F","REP","C","VERY WEALTHY",36000,"URBAN",0,1,1,1,1,97.199997,88.410004,22.5,20.190001,2.1600001,3,0.66799998,0.233,0.046999998,0.289,"UNCODED CHRISTIAN"
37762,"NC",55,"F","REP","C","MODERATELY WEALTHY",210000,"URBAN",0,1,1,1,1,98.699997,89.690002,22,17.17,1.8200001,9,0.77100003,0.32699999,0.189,0.741,"PROTESTANT"
37345,"NC",42,"F","REP","C","VERY WEALTHY",329000,"URBAN",1,1,1,1,0,95.599998,83.099998,26.799999,8.54,1.61,9,0.93000001,0.204,0.046,0.96600002,"PROTESTANT"
37931,"NC",45,"F","REP","C","MODERATELY WEALTHY",125000,"URBAN",0,1,1,1,1,94.599998,79.120003,27,23.76,2.71,9,0.70999998,0.329,0.18000001,0.92699999,"UNCODED CHRISTIAN"
37948,"NC",47,"F","REP","C","MODERATELY WEALTHY",205000,"URBAN",0,1,1,1,1,98.699997,92.769997,24.299999,14.07,1.72,9,0.82200003,0.338,0.198,0.91900003,"PROTESTANT"
37377,"NC",44,"F","REP","C","FACTORY/SERVICE",22000,"RURAL",0,1,0,1,1,73.300003,62.73,35,20.190001,6.6799998,8,0.528,0.336,0.046,0.912,"CATHOLIC"
38303,"NC",48,"F","REP","C","MODERATELY WEALTHY",266000,"RURAL",0,1,1,1,1,95.800003,88.309998,20.5,8.54,0.68000001,9,0.79699999,0.25999999,0.046,0.912,"PROTESTANT"
36977,"NC",25,"F","REP","C","NON-FAMILY, NOT WEALTHY",35000,"URBAN",0,1,0,1,1,85.599998,44.009998,38.400002,9.5,8.7799997,6,0.46200001,0.213,0.20900001,0.27700001,"PROTESTANT"
37582,"NC",48,"F","REP","C","VERY WEALTHY",166000,"URBAN",0,1,0,1,1,92.199997,68.980003,40.299999,21.32,8.1999998,9,0.74900001,0.38299999,0.27599999,0.90799999,"UNCODED CHRISTIAN"
37877,"NC",40,"F","REP","C","MODERATELY WEALTHY",95000,"URBAN",0,0,1,1,1,97.800003,86.730003,20.9,NA,1.4,9,0.59200001,0.38999999,NA,0.93099999,"PROTESTANT"
37141,"NC",31,"F","REP","C","MODERATELY WEALTHY",73000,"RURAL",0,1,1,1,0,98,83.699997,32.599998,8.54,6.4099998,6,0.528,0.21600001,NA,0.30399999,"UNCODED"
36827,"NC",44,"F","REP","C","VERY WEALTHY",153000,"URBAN",1,1,1,1,0,98.900002,88.110001,21,8.54,2.3800001,9,0.787,0.242,0.046,0.88,"UNCODED CHRISTIAN"
37954,"NC",72,"F","REP","C","VERY WEALTHY",135000,"URBAN",1,1,1,1,1,98.900002,92.330002,19.4,8.54,0.77999997,9,0.39899999,0.29699999,0.15700001,0.86000001,"PROTESTANT"
37096,"NC",64,"F","REP","C","BLUE COLLAR, UNIONS",17000,"RURAL",0,1,1,1,1,92.5,69.760002,27.299999,10.64,1.25,8,0.28200001,0.361,0.34999999,0.222,"UNCODED"
38261,"NC",60,"F","REP","C","MODERATELY WEALTHY",177000,"CLUSTER",1,1,1,1,1,98.699997,89.639999,17.700001,8.54,0.63999999,9,0.51499999,0.41,0.30500001,0.86900002,"PROTESTANT"
37095,"NC",76,"F","REP","C","BLUE COLLAR, UNIONS",22000,"RURAL",1,1,1,1,1,98.900002,88.760002,12.9,15.03,1.03,9,0.233,0.27200001,0.046999998,0.68800002,"CATHOLIC"
37308,"NC",45,"F","REP","C","BLUE COLLAR, UNIONS",22000,"RURAL",0,1,0,1,0,93.599998,46.02,33.5,14.22,6.8499999,5,0.359,0.345,0.046,0.59600002,"PROTESTANT"
36939,"NC",64,"F","REP","C","MODERATELY WEALTHY",132000,"URBAN",1,1,1,1,1,97.300003,78.43,24.200001,10.64,3.3399999,9,0.65799999,0.33000001,0.046,0.65899998,"UNCODED"
37108,"NC",66,"F","REP","C","VERY WEALTHY",129000,"URBAN",0,1,1,1,1,98.699997,92.370003,17.700001,8.54,0.56,9,0.75599998,0.389,0.23100001,0.88700002,"UNCODED"
38041,"NC",42,"F","REP","C","VERY WEALTHY",86000,"URBAN",1,1,1,1,1,98.599998,92.300003,21.5,9.7399998,1.13,9,0.75300002,0.301,0.046,0.93099999,"UNCODED"
37909,"NC",51,"F","REP","C","MODERATELY WEALTHY",225000,"URBAN",0,1,1,1,0,98.300003,85.459999,33.299999,23.76,6.5999999,9,0.58200002,0.34999999,0.30399999,0.93099999,"UNCODED CHRISTIAN"
37761,"NC",45,"F","REP","C","VERY WEALTHY",119000,"URBAN",0,1,1,1,1,96,77.150002,29.200001,8.54,3.0899999,9,0.801,0.273,0.046,0.875,"UNCODED"
37811,"NC",64,"F","REP","C","MODERATELY WEALTHY",87000,"RURAL",1,1,1,1,0,96.800003,84,19,8.54,1.64,9,0.546,0.40799999,0.24600001,0.84100002,"PROTESTANT"
38143,"NC",67,"F","REP","C","FACTORY/SERVICE",30000,"RURAL",0,1,1,1,1,97.5,83.910004,17.4,13.75,0.74000001,7,0.23899999,0.31900001,0.215,0.54299998,"PROTESTANT"
38170,"NC",44,"F","REP","C","MODERATELY WEALTHY",148000,"URBAN",0,1,1,1,0,95.800003,80.519997,24,10.64,2.52,9,0.60100001,0.347,0.20900001,0.96399999,"CATHOLIC"
37449,"NC",65,"F","REP","C","NON-FAMILY, NOT WEALTHY",19000,"CLUSTER",0,0,0,0,0,NA,41.18,26.6,NA,3.23,5,0.28200001,0.32699999,NA,0.138,"CATHOLIC"
37819,"NC",66,"F","REP","C","FACTORY/SERVICE",64000,"RURAL",1,1,1,1,1,98.5,90.669998,20.6,8.54,1.29,9,0.303,0.456,0.435,0.94599998,"UNCODED CHRISTIAN"
36956,"NC",79,"F","REP","C","NON-FAMILY, WORKING",29000,"URBAN",0,1,1,1,1,97.900002,84.830002,17.4,10.64,0.67000002,1,0.20200001,0.31,0.215,0.83899999,"PROTESTANT"
38174,"NC",51,"F","REP","C","BLUE COLLAR, UNIONS",25000,"RURAL",0,1,1,0,0,92.5,NA,33.400002,10.3,6.3699999,9,0.257,0.36300001,0.36399999,0.59600002,"PROTESTANT"
36713,"NC",70,"F","REP","C","BLUE COLLAR, UNIONS",40000,"RURAL",0,1,1,1,1,96.900002,74.129997,29.5,9.7399998,2.5799999,9,0.22,0.31900001,0.278,0.59600002,"PROTESTANT"
36749,"NC",42,"F","REP","C","VERY WEALTHY",180000,"URBAN",0,1,1,1,1,98.199997,82.669998,27.700001,21.639999,2.3299999,9,0.71499997,0.237,0.046,0.93099999,"UNCODED"
37655,"NC",39,"F","REP","C","MODERATELY WEALTHY",254000,"URBAN",0,1,0,1,1,86,66.010002,32.200001,15.79,2.4100001,9,0.67400002,0.31099999,0.046,0.912,"PROTESTANT"
37034,"NC",41,"F","REP","C","MODERATELY WEALTHY",125000,"URBAN",0,1,1,1,1,98.699997,92.269997,21.4,12.06,0.89999998,9,0.56800002,0.42300001,0.23800001,0.94800001,"UNCODED CHRISTIAN"
37066,"NC",80,"F","REP","C","FACTORY/SERVICE",52000,"RURAL",0,1,1,1,1,92.300003,78.769997,22.700001,10.64,1.97,9,0.153,0.33000001,0.046999998,0.81099999,"PROTESTANT"
36583,"NC",48,"F","REP","C","BLUE COLLAR, UNIONS",27000,"RURAL",0,0,0,0,0,12.6,3.3199999,30.1,10.65,5.8299999,7,0.171,0.368,0.34999999,0.28299999,"PROTESTANT"
38167,"NC",50,"F","REP","C","MODERATELY WEALTHY",152000,"URBAN",1,0,0,1,1,62.700001,47.060001,29.4,8.54,3.3199999,9,0.405,0.35600001,0.18099999,0.87,"PROTESTANT"
38224,"NC",82,"F","REP","C","VERY WEALTHY",35000,"URBAN",1,1,1,1,1,98.400002,88.720001,16.200001,10.64,0.68000001,5,0.477,0.26300001,0.17900001,0.50400001,"JEWISH"
38310,"NC",75,"F","REP","C","VERY WEALTHY",43000,"URBAN",1,1,1,1,1,98.5,91.779999,21,8.54,0.89999998,9,0.49900001,0.34,0.046,0.85600001,"UNCODED"
37504,"NC",42,"F","REP","C","TRADITIONALLY LIBERAL, WHIE COLLAR",165000,"URBAN",1,1,1,1,1,98.900002,90.230003,21.1,8.54,1.2,9,0.84100002,0.189,0.22400001,0.90700001,"PROTESTANT"
37755,"NC",38,"F","REP","C","NON-FAMILY, NOT WEALTHY",43000,"URBAN",0,1,0,1,0,91.599998,58.169998,30.4,15.03,3.1500001,9,0.32600001,0.266,0.046,0.76599997,"UNCODED CHRISTIAN"
37354,"NC",90,"F","REP","C","VERY WEALTHY",65000,"URBAN",1,1,1,1,1,98.699997,88.75,24.299999,14.61,1.27,9,0.50999999,0.176,0.20900001,0.23999999,"CATHOLIC"
36998,"NC",47,"F","REP","C","MODERATELY WEALTHY",266000,"RURAL",0,1,1,1,1,98.5,83.040001,18.6,8.54,1.79,8,0.79400003,0.41,0.442,0.92500001,"PROTESTANT"
36917,"NC",48,"F","REP","C","MODERATELY WEALTHY",131000,"RURAL",0,1,1,1,1,98.5,90.279999,19.5,8.54,1.3099999,9,0.50099999,0.42699999,0.37400001,0.85799998,"UNCODED"
36549,"NC",51,"F","REP","C","MODERATELY WEALTHY",241000,"CLUSTER",0,1,1,1,1,98.599998,92.269997,26.700001,15.03,6.4000001,9,0.67299998,0.333,0.233,0.91500002,"UNCODED CHRISTIAN"
37677,"NC",36,"F","REP","C","VERY WEALTHY",156000,"URBAN",0,0,0,0,0,32.599998,26.860001,26.5,10.64,3.5599999,9,0.76800001,0.214,NA,0.456,"PROTESTANT"
37196,"NC",51,"F","REP","C","MODERATELY WEALTHY",45000,"URBAN",0,1,1,1,1,93,70.269997,26.4,10.64,2.8299999,9,0.46900001,0.38100001,0.046,0.56300002,"PROTESTANT"
37746,"NC",57,"F","REP","C","MODERATELY WEALTHY",199000,"RURAL",0,1,1,1,1,98.599998,78.260002,22.799999,10.3,2.27,9,0.773,0.377,0.046,0.87300003,"UNCODED CHRISTIAN"
37974,"NC",27,"F","REP","C","MODERATELY WEALTHY",71000,"URBAN",0,0,0,0,0,NA,46.130001,31.5,NA,4.3600001,5,0.359,0.207,NA,0.233,"PROTESTANT"
36863,"NC",48,"F","REP","C","MODERATELY WEALTHY",285000,"RURAL",0,1,1,1,1,94.400002,79.120003,24.700001,8.54,1.61,9,0.83399999,0.338,0.31400001,0.88300002,"PROTESTANT"
38297,"NC",57,"F","REP","C","BLUE COLLAR, UNIONS",145000,"RURAL",1,1,1,1,1,98,88.559998,22.4,8.54,1.8,9,0.45199999,0.45899999,0.31200001,0.83899999,"PROTESTANT"
37544,"NC",25,"F","REP","C","BLUE COLLAR, UNIONS",14000,"CLUSTER",0,0,0,0,0,NA,36.27,34.900002,NA,7.8499999,6,0.34299999,0.32699999,NA,0.50300002,"PROTESTANT"
37949,"NC",29,"F","REP","C","FACTORY/SERVICE",53000,"RURAL",0,0,0,1,1,19.5,24.91,30,9.5,3.04,7,0.241,0.287,NA,0.315,"PROTESTANT"
38126,"NC",43,"F","REP","C","BLUE COLLAR, UNIONS",27000,"CLUSTER",0,0,1,1,1,95.800003,37.549999,29.299999,NA,2.4400001,9,0.40700001,0.22499999,NA,0.19400001,"PROTESTANT"
36944,"NC",43,"F","REP","C","MODERATELY WEALTHY",95000,"URBAN",0,1,1,1,1,96.900002,87.620003,18.5,8.54,0.97000003,9,0.67299998,0.41,0.285,0.93099999,"PROTESTANT"
38338,"NC",40,"F","REP","C","MODERATELY WEALTHY",374000,"URBAN",0,0,0,1,0,68.800003,55.18,25.1,NA,1.6799999,9,0.81800002,0.25400001,NA,0.94499999,"PROTESTANT"
37042,"NC",74,"F","REP","C","VERY WEALTHY",162000,"URBAN",1,1,1,1,1,98.900002,93.730003,20.4,8.54,0.44,9,0.82499999,0.389,0.23100001,0.90200001,"UNCODED CHRISTIAN"
37380,"NC",49,"F","REP","C","VERY WEALTHY",187000,"URBAN",0,1,1,1,1,98.599998,94.800003,24.9,23.9,1.84,6,0.80699998,0.154,0.046,0.479,"PROTESTANT"
36760,"NC",26,"F","REP","C","BLUE COLLAR, UNIONS",13000,"RURAL",0,0,0,1,0,16.799999,11.23,30,20.32,4.73,7,0.29300001,0.30199999,NA,0.54299998,"PROTESTANT"
37154,"NC",56,"F","REP","C","BLUE COLLAR, UNIONS",41000,"RURAL",0,1,1,1,1,97.900002,80.059998,22.799999,8.54,2.28,9,0.373,0.456,0.40200001,0.85900003,"UNCODED CHRISTIAN"
37439,"NC",51,"F","REP","C","NON-FAMILY, NOT WEALTHY",51000,"URBAN",1,1,1,1,1,95.099998,79.970001,24.9,13.56,2.1400001,9,0.241,0.44800001,0.046,0.89300001,"PROTESTANT"
37069,"NC",64,"F","REP","C","VERY WEALTHY",142000,"URBAN",0,1,0,1,1,90.900002,68.980003,30.299999,9.7399998,3.0999999,9,0.68199998,0.34299999,0.29800001,0.85500002,"PROTESTANT"
37051,"NC",58,"F","REP","C","VERY WEALTHY",223000,"URBAN",1,1,1,1,1,98.900002,92.410004,25.5,8.54,1.03,9,0.69800001,0.354,0.215,0.92799997,"PROTESTANT"
37926,"NC",31,"F","REP","C","FACTORY/SERVICE",77000,"CLUSTER",0,1,0,0,0,49.5,34.279999,35.299999,70.300003,6.6300001,9,0.26300001,0.37200001,0.176,0.96200001,"PROTESTANT"
38340,"NC",49,"F","REP","C","VERY WEALTHY",108000,"URBAN",0,1,1,1,0,98.400002,87.620003,16.799999,8.54,1.84,9,0.62300003,0.34200001,0.30399999,0.78299999,"UNCODED"
37591,"NC",64,"F","REP","C","TRADITIONAL FAMILY, RURAL ECONOMY",29000,"RURAL",1,0,0,0,0,20.799999,14.39,32.900002,8.54,6.9699998,9,0.27399999,0.428,NA,0.78500003,"PROTESTANT"
