nweightnatyrs	qr1	qr2	qr4	gender	qs2	qs3a	qs3b	qs4	qs5a	qs5b	qa1	qa2	qa3	qa4	qa5	qa6	qa6a	qa7	qa8	qb1	qb2	qb2a	qb2aa	qb2ab	qb3	qb3a	qb4	qb4a	qb5	othb5	qb5aa	othb5aa	qb5bb	othb5bb	qb5a	qc1	qc1a	qc1b	qc2	qc3	qc3a	qc4	qc4a	qc4b	qc4c	qc4d	qc7	qc8	qc9	qc10	qc10a	qc11	qc12	qc13	qc14	qc15_1	qc15_2	qc15_3	qc15_4	qc15_5	qc15_6	qc15_7	qc16	qc17	qc18	qc19_1	qc19_2	qc19_3	qc20	qd2	qd2a	qg1	qg1a	qg1b	qg2	qg3_a	qg3_b	qg3_c	qg3_d	qg3_e	qg5_a	qg5_b	qg5_c	qg5_d	qg6	qd1	othd1	qd1a	qd1b	qd1c	qd3	qd3a	qg4	qg4a	qg4b	qg4c	qf101	qf102	qf103	qf104	qf105	qf2	qf2a	qf3	qf3a	qf4	qf5_a	qf5_b	qf5_c	qf5_d	qf5_e	qf5a_a	qf5a_b	qf5a_c	qf5a_d	qf5a_e	qf6	qf7_a	qf7_b	qf7_c	qf7_d	qf8_a	qf8_b	qf8_c	qf9	qf10	qh1	qh3	qh4	qh4a	qh2	qh2a	qh5	qh5b	qh5c	qj1	qj2	qj3	qj3a	qj3b1	qj3b2	qj3c1	qj3c2	qj4	qj5	qj6	qj7	qj8	qj9	qj10	qj10a	qj11	qj12	qj13	qj13a	qj14	qj14a	qj15	qj16	qj16a	qj17	qj17a	qj18	respunique	state	countyname	date	ethnicity	citizenrecode	newdest6	newdest2	newasiandest
1441.01800069899	2	3	1	2	6	0	97	97	97	97	6	2	2	2	2	1985	97	36	3	2	98	97	2	97	1	2	1	2	2	Skip / NA	10	Skip / NA	11	Skip / NA	2	2	97	1	3	6	98	97	97	97	3	97	2	97	97	97	97	97	97	98	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	3	97	97	2	4	2	4	4	4	2	3	2	3	97	5	Skip / NA	97	97	97	97	97	4	97	97	1	4	97	97	97	97	2	97	2	97	1	2	2	2	2	2	97	97	97	97	97	2	2	2	1	1	2	2	2	3	3	97	97	97	97	97	97	2	97	97	5	1	1	97	6	97	97	97	5	1	3	1	35	1	1980	97	20	1	3	97	9998	13	97	2	2	97	1	4	100370814	NY	Kings County, New York	0814	2	1	5	2	2
1863.66905738144	2	2	1	1	2	6	97	97	97	97	6	2	2	2	2	2003	97	36	1	2	1	1	2	97	2	97	2	97	3	Skip / NA	2	Skip / NA	0	Skip / NA	2	3	97	3	97	97	97	2	97	97	3	97	3	97	97	97	97	97	97	97	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	97	3	97	97	2	5	5	2	2	4	4	5	2	2	97	5	Skip / NA	97	97	97	97	97	4	97	97	1	3	97	97	97	97	2	97	2	97	1	2	2	2	2	2	97	97	97	97	97	2	1	1	1	1	2	2	3	2	98	97	97	97	97	97	97	2	97	97	5	2	1	97	6	97	97	97	2	0	4	2	24	2	1939	97	4	2	2	97	9997	997	2	4	4	97	97	4	100380814	DC	District of Columbia, District of Columbia	0814	2	0	1	1	1
1105.23408419602	2	2	1	2	2	6	97	97	97	97	6	2	2	2	2	1997	97	23	3	3	1	1	1	1	1	1	1	1	2	Skip / NA	11	Skip / NA	6	Skip / NA	2	3	97	3	97	97	97	98	97	97	3	97	3	97	97	97	97	97	97	97	1	1	2	2	2	2	1	2	2	2	2	1	2	1	2	98	2	1	1	97	5	5	5	2	2	4	4	2	4	1	97	5	Skip / NA	97	97	97	97	97	1	2	97	97	2	97	97	97	97	2	97	2	97	1	2	2	2	2	2	97	97	97	97	97	2	1	1	98	2	3	3	3	3	98	98	97	97	97	97	97	2	97	97	6	2	1	97	2	97	97	97	4	1	8	1	40	2	1960	97	11	1	2	97	9997	997	2	2	2	97	97	4	100390814	NH	PROTECTED	0814	2	0	9	9	3
376.092369301086	2	2	1	1	6	2	97	97	97	97	6	2	2	2	2	2000	97	7	3	3	2	97	2	97	1	3	1	3	2	Skip / NA	1	Skip / NA	10	Skip / NA	2	1	1	97	1	2	97	97	97	97	3	97	1	2	2	1	1	97	97	97	3	1	1	1	2	2	2	2	1	1	2	1	1	1	2	1	2	2	97	2	3	5	4	4	4	5	4	2	2	2	97	2	Skip / NA	97	2	97	97	97	3	97	97	1	1	97	97	97	97	2	97	2	97	1	2	1	2	2	2	97	97	97	97	97	2	1	2	1	2	4	2	3	2	4	97	97	97	97	97	97	2	97	97	5	2	1	97	6	97	97	97	3	0	5	1	45	2	1950	97	8	1	3	97	2000	997	97	2	2	97	1	4	100400814	NH	PROTECTED	0814	2	1	6	2	3
 	1	97	1	2	2	6	97	97	97	97	6	2	2	2	1	99	97	97	97	4	1	1	1	1	1	1	1	1	2	Skip / NA	11	Skip / NA	1	Skip / NA	2	1	3	97	1	6	98	97	97	97	3	97	3	97	97	1	1	97	97	97	1	1	2	2	2	1	2	2	2	1	2	1	2	1	97	1	1	2	97	2	4	5	4	5	3	5	5	3	3	4	97	2	Skip / NA	97	2	97	3	3	3	97	97	2	2	97	97	97	97	2	97	2	97	1	97	97	97	97	97	2	2	2	2	2	2	1	1	1	1	3	2	1	2	4	97	97	97	97	97	97	2	97	97	6	2	1	97	6	97	97	97	3	0	5	1	40	2	9999	7	99	1	97	97	9997	997	97	97	97	1	97	4	100410814	GA	Cobb County, Georgia	0814	2	1	1	1	3
1441.01800069899	2	2	1	2	6	0	97	97	97	97	6	2	2	2	2	1988	97	36	3	2	1	3	1	2	1	2	1	2	2	Skip / NA	3	Skip / NA	1	Skip / NA	1	2	97	2	97	97	97	98	97	97	3	97	2	97	97	97	97	97	97	98	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	3	97	97	4	5	2	5	1	1	2	2	4	2	97	5	Skip / NA	97	97	97	97	97	1	2	97	97	2	97	97	97	97	2	97	2	97	1	2	2	2	1	2	97	97	97	97	97	2	1	1	2	2	4	4	4	3	4	97	97	97	97	97	97	2	97	97	4	1	1	97	6	97	97	97	3	1	5	1	35	2	1969	97	8	1	3	97	9998	998	97	3	2	97	1	4	100420814	NY	Queens County, New York	0814	2	1	5	2	2
1211.66736947032	2	2	1	1	6	0	97	97	97	97	6	2	2	2	24	1984	97	90	2	2	1	1	1	2	1	2	1	3	15	Alternative energy.	2	Skip / NA	17	Global warming	97	3	97	3	97	97	97	2	97	1	97	97	3	97	97	97	97	97	1	97	1	1	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	3	97	97	3	2	5	3	98	5	2	1	3	1	97	3	Skip / NA	97	97	2	97	97	3	97	97	1	3	97	97	97	97	1	2	1	1	2	1	1	1	1	1	97	97	97	97	97	2	2	2	1	1	1	1	1	97	97	97	97	97	97	97	97	2	97	97	10	2	5	2	97	97	97	97	1	97	4	1	40	1	1970	97	5	2	2	97	9997	997	2	1	1	97	97	4	100430814	NJ	Hudson County, New Jersey	0814	2	0	5	2	2
3892.18371518584	2	2	1	2	2	6	97	97	97	97	6	2	2	1	97	97	97	97	97	2	1	3	2	97	1	2	1	3	1	Skip / NA	2	Skip / NA	3	Skip / NA	2	1	1	97	1	2	97	97	97	97	3	97	2	97	97	2	97	98	2	97	1	1	2	2	2	1	2	2	2	1	2	1	2	2	97	1	2	1	98	97	4	5	5	1	1	5	5	4	1	5	97	2	Skip / NA	97	2	97	3	98	4	97	97	1	4	97	97	97	97	2	97	1	2	1	97	97	97	97	97	2	2	2	2	2	2	1	1	1	98	2	2	2	2	2	3	98	1	97	4	2	1	4	4	4	2	5	2	97	97	97	97	4	0	3	4	997	2	1990	97	6	1	97	97	9997	997	97	1	1	97	97	4	100440814	NJ	Union County, New Jersey	0814	2	1	5	2	1
1441.01800069899	2	3	1	2	6	0	97	97	97	97	6	2	2	2	24	1976	97	36	3	4	1	2	2	97	1	2	1	2	11	Skip / NA	1	Skip / NA	98	Skip / NA	1	98	97	1	3	6	1	97	97	3	97	97	1	1	1	97	97	97	97	98	1	1	1	1	2	1	2	2	2	1	2	2	2	1	2	1	99	3	97	97	4	5	3	3	5	4	2	5	98	3	97	1	Skip / NA	1	97	97	97	97	2	97	1	97	3	97	97	97	97	2	97	2	97	98	2	2	2	2	2	97	97	97	97	97	2	2	1	1	2	2	3	3	97	97	5	1	1	97	2	1	1	1	1	6	1	1	97	6	97	97	97	3	1	8	5	997	2	1958	97	9	1	3	97	1978	997	97	1	2	97	1	4	100450814	NY	Queens County, New York	0814	2	1	5	2	2
640.661230152621	2	2	1	1	2	6	97	97	97	97	6	2	2	2	2	1984	97	90	2	3	1	1	1	3	1	3	1	3	2	Skip / NA	11	Skip / NA	1	Skip / NA	2	1	3	97	3	2	97	97	97	3	97	97	1	4	98	1	6	98	1	97	1	1	2	2	2	2	2	2	2	2	2	1	2	1	2	1	1	3	97	97	4	4	4	4	2	4	5	1	2	1	97	3	Skip / NA	97	97	1	97	97	3	97	97	1	2	97	97	97	97	2	97	1	2	1	2	2	2	2	2	97	97	97	97	97	2	1	1	98	2	4	4	4	97	97	97	97	97	97	97	97	2	97	97	5	1	1	97	2	97	97	97	3	1	8	1	60	2	1968	97	4	1	3	97	1990	997	97	2	2	97	1	4	100460814	NJ	Monmouth County, New Jersey	0814	2	1	5	2	3
640.661230152621	2	2	1	1	2	6	97	97	97	97	6	2	2	2	2	1990	97	90	2	1	1	2	1	2	1	2	1	3	1	Skip / NA	6	Skip / NA	2	Skip / NA	1	1	98	97	1	6	98	97	97	3	97	97	1	2	2	2	97	1	1	97	1	1	2	2	2	2	2	2	1	2	2	1	2	1	2	1	98	3	97	97	4	5	5	3	4	2	1	2	5	2	97	3	Skip / NA	97	97	98	97	97	1	2	97	97	3	97	97	97	97	1	2	1	2	2	2	1	1	1	1	97	97	97	97	97	1	1	1	2	1	2	2	2	97	97	97	97	97	97	97	97	2	97	97	10	1	1	97	6	97	97	97	3	1	99	1	38	2	1962	97	10	1	3	97	2003	997	97	2	2	97	1	4	100470814	NJ	Morris County, New Jersey	0814	2	1	5	2	3
640.661230152621	2	2	1	1	2	6	97	97	97	97	6	2	2	2	2	1987	97	90	3	3	2	97	1	3	1	3	1	3	11	Skip / NA	2	Skip / NA	3	Skip / NA	11	1	1	97	1	2	97	97	97	1	97	97	1	2	2	2	97	1	1	97	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	97	3	97	97	3	5	5	5	4	5	2	2	2	2	97	3	Skip / NA	97	97	2	97	97	3	97	97	1	3	97	97	97	97	1	2	1	2	1	2	2	2	1	2	97	97	97	97	97	2	2	2	1	1	2	1	4	97	97	3	1	2	2	3	1	2	97	97	5	2	1	97	6	97	97	97	3	1	2	1	40	2	1958	97	10	1	3	97	1993	997	97	1	1	97	1	4	100480814	NJ	Middlesex County, New Jersey	0814	2	1	6	2	2
1211.66736947032	2	2	1	1	6	2	97	97	97	97	6	2	2	2	2	1973	97	90	2	2	1	3	2	97	1	2	1	3	2	Skip / NA	11	Skip / NA	17	NEED DIFFERENT TYPES OF ENERGY.	2	3	97	3	97	97	97	1	97	97	97	3	3	97	97	97	97	97	98	97	3	1	2	2	2	2	2	1	1	2	2	2	2	1	2	1	98	2	97	1	4	5	3	4	2	3	3	2	3	2	97	5	Skip / NA	97	97	97	97	97	3	97	97	1	2	97	97	97	97	1	2	2	97	1	98	98	2	2	1	97	97	97	97	97	2	1	1	1	1	2	2	2	97	97	97	97	97	97	97	97	1	1	1	6	2	1	97	6	97	97	97	2	0	98	6	997	2	1947	97	11	1	2	97	9997	997	98	2	1	97	97	4	100490814	NJ	Somerset County, New Jersey	0814	2	0	5	2	3
2913.38894511383	2	3	1	1	6	0	97	97	97	97	6	2	2	2	2	1984	97	36	3	2	1	1	98	97	2	97	2	97	2	Skip / NA	1	Skip / NA	98	Skip / NA	1	2	97	2	97	97	97	2	97	97	97	3	2	97	97	97	97	97	97	98	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	97	3	97	97	2	5	4	3	3	2	98	98	2	98	97	5	Skip / NA	97	97	97	97	97	3	97	97	1	2	97	97	97	97	2	97	2	97	2	2	2	2	2	2	97	97	97	97	97	2	1	1	2	98	98	98	98	97	97	97	97	97	97	97	97	2	97	97	3	2	1	97	6	97	97	97	4	2	2	6	997	2	1936	97	2	2	2	97	9997	997	2	3	3	97	97	4	100500814	NY	Kings County, New York	0814	2	0	5	2	2
1853.72153361734	2	2	1	1	6	2	97	97	97	97	6	2	2	2	2	1988	97	90	3	1	1	3	2	97	1	3	1	3	98	Skip / NA	97	Skip / NA	97	Skip / NA	98	2	97	98	97	97	97	2	2	97	97	97	2	97	97	97	97	97	97	97	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	97	97	1	2	97	3	4	4	4	2	3	4	2	2	2	97	5	Skip / NA	97	97	97	97	97	3	97	97	98	4	97	97	97	97	1	3	1	3	1	2	1	2	2	2	97	97	97	97	97	2	2	1	2	1	4	2	2	97	97	97	97	97	97	97	97	2	97	97	5	2	1	97	98	97	97	97	4	1	98	1	40	2	9999	98	99	1	98	97	9997	997	98	98	2	97	97	4	100510814	UT	Salt Lake County, Utah	0814	2	0	3	1	1
355.496003239735	2	2	1	2	2	6	97	97	97	97	6	2	2	2	24	1994	97	29	3	2	1	3	1	2	2	97	2	97	1	Skip / NA	3	Skip / NA	7	Skip / NA	3	2	97	1	1	6	98	97	1	97	97	97	1	1	2	97	97	98	98	97	3	1	2	2	2	2	2	2	2	2	2	2	98	1	2	2	97	3	97	97	4	5	5	2	1	3	5	2	5	2	97	5	Skip / NA	97	97	97	97	97	3	97	97	1	1	97	97	97	97	2	97	2	97	1	2	2	2	2	2	97	97	97	97	97	2	2	1	1	2	1	2	1	97	97	4	97	97	97	1	1	2	97	97	5	2	1	97	31	97	97	97	1	97	2	1	10	1	1949	97	3	2	3	97	1999	997	97	3	3	97	1	4	100520814	NJ	Middlesex County, New Jersey	0814	2	1	6	2	2
 	2	2	1	1	6	2	97	97	97	97	6	2	2	2	2	2000	97	90	2	1	1	3	1	2	1	3	1	3	98	Skip / NA	97	Skip / NA	97	Skip / NA	98	2	97	2	97	97	97	98	97	97	97	98	2	97	97	97	97	97	97	97	3	1	2	2	2	2	2	2	2	2	2	2	2	1	2	97	97	98	97	97	4	3	3	3	3	3	3	3	3	3	97	5	Skip / NA	97	97	97	97	97	4	97	97	98	2	97	97	97	97	98	97	98	97	98	2	2	2	2	2	97	97	97	97	97	2	98	98	98	98	98	98	98	98	97	98	97	97	97	97	97	98	97	97	98	99	99	99	97	97	97	97	99	99	99	1	40	2	9999	99	6	1	2	97	9997	997	99	2	2	97	97	99	100530814	CO	Arapahoe County, Colorado	0814	2	0	2	1	3
1690.27166888967	2	2	1	2	6	2	97	97	97	97	6	2	2	2	2	2000	97	90	3	2	2	97	2	97	1	3	1	1	2	Skip / NA	3	Skip / NA	11	Skip / NA	2	2	97	2	97	97	97	1	3	97	97	97	2	97	97	97	97	97	97	97	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	97	2	3	5	4	4	5	2	5	2	2	2	97	3	Skip / NA	97	97	1	97	97	3	97	97	2	2	97	97	97	97	1	2	1	2	2	2	1	2	2	1	97	97	97	97	97	2	2	2	1	2	3	2	1	3	4	18	97	97	97	5	2	2	97	97	5	1	1	97	6	97	97	97	3	1	4	1	40	2	1971	97	6	1	2	97	9997	997	2	1	1	97	97	4	100540814	CO	PROTECTED	0814	2	0	9	9	3
2380.47204749144	2	2	1	1	6	14	97	97	97	97	6	2	2	2	2	1991	97	36	3	4	1	3	1	3	1	3	2	97	1	Skip / NA	11	Skip / NA	3	Skip / NA	1	2	97	2	97	97	97	2	97	3	97	97	2	97	97	97	97	97	97	98	2	1	2	2	2	2	2	2	1	2	2	2	2	1	2	2	97	2	97	1	3	5	5	5	5	5	4	1	5	1	97	1	Skip / NA	2	97	97	97	97	1	98	97	97	3	97	97	97	97	2	97	2	97	1	2	98	2	2	2	97	97	97	97	97	2	1	1	1	1	2	2	2	3	5	98	97	97	97	97	97	2	97	97	6	2	1	97	6	97	97	97	3	1	3	1	40	2	1958	97	18	2	2	97	9997	997	1	2	2	97	97	4	100560814	NY	Queens County, New York	0814	2	0	5	2	2
2064.53334365955	2	2	1	1	6	0	97	97	97	97	6	2	2	2	2	2001	97	46	3	3	1	3	2	97	1	2	1	3	2	Skip / NA	7	Skip / NA	0	Skip / NA	2	3	97	3	97	97	97	98	97	3	97	97	3	97	97	97	97	97	97	97	1	1	2	2	1	1	2	2	2	2	2	2	2	1	2	1	1	2	97	1	2	98	5	5	1	5	1	2	2	2	2	1	Skip / NA	2	97	97	97	97	4	97	97	98	2	97	97	97	97	1	2	1	2	98	1	2	2	98	2	97	97	97	97	97	2	1	1	98	1	3	3	3	3	5	6	2	2	2	1	2	1	4	98	10	2	1	97	6	97	97	97	3	1	6	1	48	2	9999	6	5	1	2	97	9997	997	2	2	2	97	97	4	100570814	CA	San Diego County, California	0814	2	0	6	2	2
1249.76460630647	2	3	1	2	6	2	97	97	97	97	6	2	2	2	2	1989	97	47	3	2	1	3	1	3	1	3	2	97	15	ALTERNATIVE ENERGY.	2	Skip / NA	3	Skip / NA	3	1	1	97	3	2	97	97	97	2	97	97	1	4	2	2	97	97	97	97	3	1	2	2	2	2	2	2	2	1	2	1	2	1	2	1	98	2	97	1	2	5	5	2	3	1	5	1	4	1	2	2	Skip / NA	97	2	97	97	97	4	97	97	98	1	3	97	97	97	1	1	1	1	1	2	98	2	2	2	97	97	97	97	97	2	98	2	1	1	4	4	4	3	3	4	97	97	97	1	1	2	97	97	5	2	1	97	6	97	97	97	4	1	2	3	997	2	1960	97	9	1	3	97	1995	997	97	2	2	97	1	4	100590814	CA	San Francisco County, California	0814	2	1	5	2	2
803.066610699088	2	2	1	2	6	2	97	97	97	97	6	2	2	2	2	1996	97	38	2	2	2	97	2	97	2	97	1	1	2	Skip / NA	1	Skip / NA	10	Skip / NA	2	1	3	97	3	6	2	97	97	97	97	3	2	97	97	2	97	97	97	1	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	2	97	1	2	5	4	5	3	4	5	2	4	1	97	3	Skip / NA	97	97	2	97	97	3	97	97	2	3	97	97	97	97	2	97	2	97	2	2	1	2	2	1	97	97	97	97	97	2	2	2	1	98	2	2	2	97	97	97	97	97	97	97	97	2	97	97	6	2	1	97	6	97	97	97	4	2	5	5	997	2	1969	97	7	1	3	97	2008	997	97	2	1	97	1	4	100600815	NY	Monroe County, New York	0815	2	1	9	9	1
9399.05673904025	1	97	1	1	2	6	97	97	97	97	6	2	2	1	97	97	97	97	97	2	1	2	2	97	1	2	1	2	2	Skip / NA	3	Skip / NA	10	Skip / NA	2	1	99	97	1	6	98	97	97	97	97	3	3	97	97	3	97	97	97	98	1	1	2	2	2	2	2	2	2	2	2	2	2	2	97	1	98	3	97	97	5	4	5	5	2	3	2	4	2	1	97	5	Skip / NA	97	97	97	1	1	4	97	97	2	3	97	97	97	97	1	2	1	2	2	97	97	97	97	97	2	2	2	2	2	2	1	1	2	2	2	2	2	97	97	97	97	97	97	97	97	2	97	97	3	1	5	2	97	97	97	97	3	0	98	4	997	2	1989	97	18	1	97	97	9997	997	97	97	97	2	97	4	100610815	NY	Kings County, New York	0815	2	1	5	2	2
 	2	2	1	2	6	0	97	97	97	97	6	2	2	2	1	99	97	97	97	3	1	1	1	3	1	3	2	97	1	Skip / NA	2	Skip / NA	12	Skip / NA	1	1	1	97	1	2	97	97	97	97	97	3	2	97	97	2	97	97	97	98	3	1	2	2	1	2	2	2	1	2	2	2	2	1	97	1	2	2	97	2	4	3	2	2	2	2	4	2	4	3	97	5	Skip / NA	97	97	97	98	98	4	97	97	98	3	97	97	97	97	1	2	1	2	2	97	97	97	97	97	2	2	2	2	2	1	1	1	1	1	3	3	3	97	97	6	98	2	97	5	2	2	97	97	5	2	1	97	6	97	97	97	1	97	98	1	40	1	9999	99	12	2	97	97	9997	997	97	2	2	97	97	4	100630815	NY	Richmond County, New York	0815	2	1	5	2	3
2639.52715401893	2	2	1	2	2	6	97	97	97	97	6	2	2	2	2	1997	97	90	3	2	1	1	1	1	1	1	1	1	1	Skip / NA	2	Skip / NA	11	Skip / NA	1	3	97	3	97	97	97	2	3	97	97	97	3	97	97	97	97	97	97	97	1	2	2	2	2	2	1	2	2	2	2	1	2	1	2	1	2	1	1	97	5	5	5	2	4	5	4	4	4	1	97	5	Skip / NA	97	97	97	97	97	98	97	97	97	2	97	97	97	97	1	2	1	2	1	1	2	2	2	2	97	97	97	97	97	2	1	1	1	1	2	2	2	97	97	6	98	1	97	1	2	2	97	97	6	2	1	97	2	97	97	97	4	2	6	1	40	2	1970	97	5	1	2	97	9997	997	3	2	2	97	97	4	100640815	MD	Montgomery County, Maryland	0815	2	0	1	1	2
355.496003239735	2	2	1	2	6	2	97	97	97	97	6	2	2	2	2	98	43	29	3	2	1	1	2	97	2	97	2	97	2	Skip / NA	5	Skip / NA	0	Skip / NA	5	1	3	97	1	6	1	97	3	97	97	97	2	97	97	2	97	98	98	97	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	97	2	1	3	5	1	5	4	5	2	2	1	97	3	Skip / NA	97	97	1	97	97	3	97	97	2	3	97	97	97	97	2	97	2	97	1	2	1	1	2	1	97	97	97	97	97	2	1	2	2	98	3	4	4	97	97	6	1	1	97	1	1	2	97	97	4	2	1	97	6	97	97	97	1	97	1	1	40	1	1950	97	3	1	3	97	2005	997	97	3	3	97	1	4	100650815	NJ	Middlesex County, New Jersey	0815	2	1	6	2	2
1447.25577226255	1	97	1	1	6	14	97	97	97	97	6	2	2	2	2	1985	97	90	2	2	1	3	1	3	1	3	1	3	2	Skip / NA	1	Skip / NA	7	Skip / NA	1	1	1	97	1	4	97	97	3	97	97	97	1	1	2	2	97	97	97	1	3	1	2	2	2	2	1	2	1	2	2	1	1	1	2	1	99	2	97	2	2	2	5	1	5	5	5	1	2	1	97	3	Skip / NA	97	97	1	97	97	2	97	1	97	3	97	97	97	97	1	1	1	1	98	2	2	1	2	2	97	97	97	97	97	2	1	1	1	1	3	3	2	97	97	6	1	1	97	1	1	1	1	2	6	1	1	97	6	97	97	97	4	2	8	1	55	2	1961	97	10	1	3	97	1995	997	97	97	97	1	97	4	100660815	NY	Queens County, New York	0815	2	1	5	2	2
4482.87861051895	2	2	1	2	6	0	97	97	97	97	6	2	2	2	2	1990	97	90	3	2	1	1	2	97	1	3	2	97	2	Skip / NA	5	Skip / NA	17	violence	97	1	1	97	1	1	97	97	3	97	97	97	1	2	1	1	1	97	97	97	1	1	2	2	2	2	2	2	1	2	2	2	2	1	2	98	99	3	97	97	3	5	5	4	4	5	5	5	1	1	97	2	Skip / NA	97	2	97	97	97	3	97	97	1	1	3	2	4	97	2	97	1	2	98	2	2	2	2	1	97	97	97	97	97	2	98	1	2	2	4	98	2	97	97	6	98	2	2	3	1	2	97	97	5	2	1	97	6	97	97	97	3	0	1	6	997	2	1929	97	7	2	3	97	1998	997	97	3	3	97	1	4	100670815	MI	Washtenaw County, Michigan	0815	2	1	4	2	3
2698.51386750009	2	2	1	1	2	6	97	97	97	97	6	2	2	2	2	1998	97	11	2	3	1	2	2	97	1	2	1	2	2	Skip / NA	1	Skip / NA	0	Skip / NA	2	3	97	3	97	97	97	98	97	97	3	97	3	97	97	97	97	97	97	97	1	1	2	1	2	2	2	2	2	2	2	1	2	1	99	98	99	3	97	97	4	4	5	98	1	5	4	2	1	1	97	5	Skip / NA	97	97	97	97	97	4	97	97	98	2	97	97	97	97	2	97	2	97	2	2	2	2	2	2	97	97	97	97	97	2	2	2	2	2	4	4	4	98	97	99	97	97	97	97	97	98	97	97	5	1	1	97	2	97	97	97	99	99	99	1	45	99	9999	99	99	99	99	97	9997	997	99	2	2	97	97	4	100680815	OH	PROTECTED	0815	2	0	9	9	1
4322.42338360367	2	3	1	1	6	2	97	97	97	97	6	2	2	2	2	2000	97	7	3	2	1	1	2	97	1	1	1	1	2	Skip / NA	3	Skip / NA	17	WELLFARE ISSUES.	2	2	97	2	97	97	97	2	97	97	1	97	2	97	97	97	97	97	97	97	1	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	2	97	2	3	5	5	5	1	4	5	2	1	5	97	2	Skip / NA	97	1	97	97	97	1	2	97	97	2	97	97	97	97	2	97	1	2	1	2	2	2	2	2	97	97	97	97	97	2	1	1	1	1	4	3	4	3	4	97	97	97	97	97	97	2	97	97	3	2	1	97	6	97	97	97	4	2	1	1	40	2	1964	97	7	2	2	97	9997	997	2	4	4	97	97	4	100690815	MA	Suffolk County, Massachusetts	0815	2	0	6	2	2
806.54286572535	2	2	1	1	6	0	97	97	97	97	6	2	2	2	2	1995	97	36	3	3	1	1	2	97	1	2	1	2	2	Skip / NA	3	Skip / NA	0	Skip / NA	3	2	97	1	2	2	97	97	97	97	3	97	2	97	97	97	97	97	97	98	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	97	2	4	4	5	2	5	3	2	3	4	2	97	2	Skip / NA	97	2	97	97	97	3	97	97	1	2	97	97	97	97	1	2	2	97	1	2	2	2	2	2	97	97	97	97	97	2	98	1	98	98	3	4	2	2	4	97	97	97	97	97	97	2	97	97	5	1	5	1	6	97	97	97	3	0	2	1	40	2	1985	97	7	1	3	97	2003	997	97	1	1	97	1	4	100700815	NY	Queens County, New York	0815	2	1	5	2	2
2359.83138814221	1	97	1	1	2	0	97	97	97	97	6	2	2	2	2	1989	97	36	2	1	1	3	1	3	1	2	1	2	2	Skip / NA	6	Skip / NA	17	Funding for Science and Technology	97	1	1	97	2	98	2	97	97	97	3	97	2	97	97	2	97	97	97	97	1	1	2	2	1	2	2	2	1	2	2	2	2	1	2	2	97	2	97	1	5	5	5	4	4	5	5	2	2	1	97	2	Skip / NA	97	2	97	97	97	1	2	97	97	4	1	3	2	6	1	3	1	2	2	2	2	1	2	1	97	97	97	97	97	2	1	1	98	98	3	3	3	3	4	97	97	97	97	97	97	2	97	97	10	1	1	97	6	97	97	97	3	1	7	1	50	2	1952	97	10	1	3	97	2002	997	97	97	97	1	97	4	100710815	FL	Broward County, Florida	0815	2	1	6	2	3
2469.70816515124	2	2	1	2	2	6	97	97	97	97	6	2	2	2	2	1985	97	40	3	2	1	1	2	97	1	1	2	97	2	Skip / NA	3	Skip / NA	1	Skip / NA	2	2	97	2	97	97	97	98	97	97	3	97	2	97	97	97	97	97	97	97	3	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	97	3	97	97	2	5	4	1	2	5	5	5	4	2	97	5	Skip / NA	97	97	97	97	97	4	97	97	98	2	97	97	97	97	1	2	2	97	1	2	2	2	2	2	97	97	97	97	97	2	1	1	2	1	3	98	2	3	98	97	97	97	97	97	97	2	97	97	3	2	1	97	6	97	97	97	3	0	4	6	997	2	1940	97	7	1	3	97	1991	997	97	3	3	97	1	4	100720815	AZ	Maricopa County, Arizona	0815	2	1	1	1	2
